-2.50E+02,-4.50E-06
-2.45E+02,-4.16E-06
-2.40E+02,-3.79E-06
-2.35E+02,-3.39E-06
-2.30E+02,-2.95E-06
-2.25E+02,-2.49E-06
-2.20E+02,-1.96E-06
-2.15E+02,-1.27E-06
-2.10E+02,-6.07E-08
-2.05E+02,7.26E-07
-2.00E+02,2.23E-06
-1.95E+02,4.37E-06
-1.90E+02,7.14E-06
-1.85E+02,1.12E-05
-1.80E+02,1.58E-05
-1.75E+02,2.14E-05
-1.70E+02,2.85E-05
-1.65E+02,3.74E-05
-1.60E+02,4.84E-05
-1.55E+02,6.08E-05
-1.50E+02,7.95E-05
-1.45E+02,9.88E-05
-1.40E+02,1.30E-04
-1.35E+02,1.70E-04
-1.30E+02,2.33E-04
-1.25E+02,3.64E-04
-1.20E+02,5.34E-04
-1.15E+02,7.42E-04
-1.10E+02,1.06E-03
-1.05E+02,1.07E-03
-1.00E+02,1.07E-03
-2.50E+02,-4.54E-06
-2.49E+02,-4.46E-06
-2.48E+02,-4.43E-06
-2.47E+02,-4.36E-06
-2.46E+02,-4.28E-06
-2.45E+02,-4.23E-06
-2.44E+02,-4.15E-06
-2.43E+02,-4.11E-06
-2.42E+02,-4.01E-06
-2.41E+02,-3.96E-06
-2.40E+02,-3.87E-06
-2.39E+02,-3.82E-06
-2.38E+02,-3.76E-06
-2.37E+02,-3.67E-06
-2.36E+02,-3.55E-06
-2.35E+02,-3.46E-06
-2.34E+02,-3.44E-06
-2.33E+02,-3.37E-06
-2.32E+02,-3.28E-06
-2.31E+02,-3.16E-06
-2.30E+02,-3.08E-06
-2.29E+02,-3.00E-06
-2.28E+02,-2.90E-06
-2.27E+02,-2.83E-06
-2.26E+02,-2.76E-06
-2.25E+02,-2.63E-06
-2.24E+02,-2.54E-06
-2.23E+02,-2.42E-06
-2.22E+02,-2.34E-06
-2.21E+02,-2.19E-06
-2.20E+02,-2.09E-06
-2.19E+02,-1.98E-06
-2.18E+02,-1.86E-06
-2.17E+02,-1.60E-06
-2.16E+02,-1.47E-06
-2.15E+02,-1.34E-06
-2.14E+02,-1.10E-06
-2.13E+02,-8.20E-07
-2.12E+02,-5.99E-07
-2.11E+02,-1.17E-07
-2.10E+02,4.00E-08
-2.09E+02,1.94E-07
-2.08E+02,3.07E-07
-2.07E+02,3.43E-07
-2.06E+02,5.30E-07
-2.05E+02,5.11E-07
-2.04E+02,8.39E-07
-2.03E+02,9.83E-07
-2.02E+02,1.27E-06
-2.01E+02,1.42E-06
-2.00E+02,1.46E-06
-1.99E+02,1.90E-06
-1.98E+02,2.01E-06
-1.97E+02,2.68E-06
-1.96E+02,2.92E-06
-1.95E+02,3.36E-06
-1.94E+02,4.00E-06
-1.93E+02,4.59E-06
-1.92E+02,5.21E-06
-1.91E+02,5.84E-06
-1.90E+02,6.35E-06
-1.89E+02,7.12E-06
-1.88E+02,7.52E-06
-1.87E+02,9.05E-06
-1.86E+02,9.64E-06
-1.85E+02,9.79E-06
-1.84E+02,1.08E-05
-1.83E+02,1.19E-05
-1.82E+02,1.28E-05
-1.81E+02,1.38E-05
-1.80E+02,1.53E-05
-1.79E+02,1.68E-05
-1.78E+02,1.71E-05
-1.77E+02,1.87E-05
-1.76E+02,1.94E-05
-1.75E+02,2.08E-05
-1.74E+02,2.21E-05
-1.73E+02,2.33E-05
-1.72E+02,2.49E-05
-1.71E+02,2.62E-05
-1.70E+02,2.86E-05
-1.69E+02,2.93E-05
-1.68E+02,3.12E-05
-1.67E+02,3.30E-05
-1.66E+02,3.52E-05
-1.65E+02,3.67E-05
-1.64E+02,3.89E-05
-1.63E+02,4.11E-05
-1.62E+02,4.27E-05
-1.61E+02,4.43E-05
-1.60E+02,4.74E-05
-1.59E+02,4.99E-05
-1.58E+02,5.31E-05
-1.57E+02,5.44E-05
-1.56E+02,5.74E-05
-1.55E+02,6.08E-05
-1.54E+02,6.34E-05
-1.53E+02,6.71E-05
-1.52E+02,7.00E-05
-1.51E+02,7.37E-05
-1.50E+02,7.71E-05
-1.49E+02,8.13E-05
-1.48E+02,8.46E-05
-1.47E+02,8.81E-05
-1.46E+02,9.18E-05
-1.45E+02,9.76E-05
-1.44E+02,1.04E-04
-1.43E+02,1.09E-04
-1.42E+02,1.13E-04
-1.41E+02,1.22E-04
-1.40E+02,1.25E-04
-1.39E+02,1.37E-04
-1.38E+02,1.40E-04
-1.37E+02,1.48E-04
-1.36E+02,1.55E-04
-1.35E+02,1.67E-04
-1.34E+02,1.77E-04
-1.33E+02,1.87E-04
-1.32E+02,1.98E-04
-1.31E+02,2.12E-04
-1.30E+02,2.31E-04
-1.29E+02,2.53E-04
-1.28E+02,2.75E-04
-1.27E+02,2.97E-04
-1.26E+02,3.22E-04
-1.25E+02,3.66E-04
-1.24E+02,4.01E-04
-1.23E+02,4.34E-04
-1.22E+02,4.66E-04
-1.21E+02,5.07E-04
-1.20E+02,5.33E-04
-1.19E+02,5.67E-04
-1.18E+02,6.05E-04
-1.17E+02,6.46E-04
-1.16E+02,6.92E-04
-1.15E+02,7.71E-04
-1.14E+02,9.39E-04
-1.13E+02,1.03E-03
-1.12E+02,1.04E-03
-1.11E+02,1.04E-03
-1.10E+02,1.05E-03
-1.09E+02,1.05E-03
-1.08E+02,1.05E-03
-1.07E+02,1.05E-03
-1.06E+02,1.05E-03
-1.05E+02,1.05E-03
-1.04E+02,1.05E-03
-1.03E+02,1.05E-03
-1.02E+02,1.05E-03
-1.01E+02,1.05E-03
-1.00E+02,1.05E-03
